2,180
3,189
4,260
5,305
6,332
6,358
6,358
7,299
7,340
8,290
8,349
9,293
9,328
10,285
10,291
11,287
11,306
11,267
12,215
12,244
12,244
12,213
13,160
13,217
13,202
14,166
14,191
14,173
14,173
15,226
15,226
15,191
16,141
16,170
16,127
17,108
17,170
17,135
17,121
18,162
18,162
18,132
19,116
19,177
19,126
20,110
20,150
20,119
21,97
21,156
21,140
22,111
22,141
22,121
22,121
23,117
23,136
23,126
24,94
24,133
24,120
25,98
25,148
25,114
26,182
26,182
26,146
27,124
27,149
28,126
28,179
29,148
29,183
30,159
30,213
30,174
31,144
31,171
31,149
31,149
32,132
32,153
33,142
33,194
34,162
34,215
35,172
35,236
36,183
36,223
36,171
37,195
37,182
38,194
38,177
39,202
39,175
40,204
40,204
41,175
41,200
42,169
42,185
43,155
43,173
44,141
44,190
44,175
44,175
45,146
45,219
45,204
46,182
46,222
46,211
46,200
47,177
47,244
47,228
47,203
47,181
48,250
48,220
48,220
48,204
49,188
49,269
49,260
49,225
49,224
50,210
50,273
50,252
51,240
51,332
51,298
51,266
52,245
52,301
52,293
52,293
53,330
53,330
54,270
54,321
55,263
55,270
56,191
56,194
57,160
57,183
58,156
58,182
59,151
59,207
60,173
60,223
61,207
61,232
62,192
62,221
62,186
63,201
63,174
64,174
64,202
64,202
65,156
65,212
65,183
66,160
66,205
66,196
67,179
67,218
67,185
68,169
68,200
68,187
69,168
69,246
69,228
70,200
70,248
70,228
70,200
71,222
71,222
71,164
72,155
72,191
72,173
73,163
73,214
73,158
74,122
74,161
74,136
75,103
75,132
75,106
76,94
76,146
77,122
77,161
78,139
78,167
79,147
79,176
79,153
80,201
80,174
81,216
81,176
82,196
82,196
83,144
83,185
84,156
84,167
85,128
85,157
86,125
86,150
86,150
86,150
86,150
86,150
86,150
86,150
86,150
86,150
86,150
87,129
87,165
87,150
88,123
88,165
88,165
89,155
89,182
89,164
90,142
90,171
91,138
91,174
91,157
92,138
92,165
93,135
93,170
94,138
94,155
95,115
95,111
96,95
96,91
97,78
97,98
98,81
98,112
98,112
98,101
99,126
99,126
100,149
100,149
101,118
101,118
101,118
101,118
101,150
101,150
101,150
101,150
101,150
101,131
101,131
101,131
101,131
101,131
101,131
101,118
102,153
102,145
102,121
103,181
103,142
104,192
104,158
105,158
105,180
106,177
106,145
107,167
107,167
108,154
108,154
109,128
109,151
110,124
110,155
111,139
111,192
111,169
112,151
112,184
113,164
113,248
113,220
114,181
114,207
115,199
115,249
115,221
116,174
116,244
116,213
117,181
117,238
117,202
118,197
118,265
118,225
119,241
119,241
119,201
120,159
120,213
120,168
121,139
121,175
121,152
122,120
122,179
122,161
123,129
123,197
123,165
124,191
124,191
125,158
125,192
126,157
126,176
127,148
127,166
128,133
128,152
129,120
129,139
130,119
130,162
131,111
131,144
132,124
132,126
133,107
133,122
134,105
134,142
135,110
135,138
136,111
136,127
137,95
137,83
138,64
138,88
139,54
139,94
140,65
140,105
141,88
141,139
141,123
142,105
142,157
143,212
143,212
143,179
144,147
144,173
145,217
145,217
145,176
146,123
146,157
147,151
147,151
148,119
148,121
149,94
149,121
150,86
150,114
151,93
151,115
152,98
152,117
153,109
153,109
154,83
154,103
155,107
155,107
156,129
156,129
156,115
157,97
157,151
157,121
158,202
158,175
158,175
159,165
159,210
160,238
160,200
161,261
161,261
161,230
162,209
162,260
162,251
163,237
163,247
163,218
164,290
164,290
164,231
165,296
165,283
166,257
166,315
166,298
167,274
167,334
167,306
168,270
168,333
168,313
169,292
169,365
169,363
169,325
170,293
170,343
170,339
170,291
171,233
171,320
171,296
171,259
172,211
172,313
172,265
172,229
173,194
173,296
173,270
173,266
173,237
174,262
174,250
174,238
174,238
175,268
175,249
175,249
175,205
176,232
176,183
177,228
177,228
178,241
178,226
179,269
179,248
180,252
180,220
181,274
182,241
182,287
183,243
183,248
183,207
184,167
184,215
185,192
185,234
185,172
186,136
186,156
187,147
187,184
188,167
188,186
189,167
189,195
189,178
190,204
190,170
190,170
191,217
191,187
192,180
192,250
192,214
193,185
193,245
193,215
194,200
194,253
194,198
194,174
195,133
